,DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,VOLUME,VALUE,NO OF TRADES,DELIVERY QTY,DELIVERY %,SYMBOL
149,2026-01-22 18:30:00,EQ,141.0,142.9,128.1,140.92,133.8,132.96,134.21,52434571,7037442767.38,298618,16965781,32.36,ADANIPOWER
150,2026-01-21 18:30:00,EQ,139.89,141.55,139.0,137.63,141.0,140.92,140.29,10758034,1509285568.32,81694,5132731,47.71,ADANIPOWER
151,2026-01-20 18:30:00,EQ,137.5,139.64,134.8,137.48,137.79,137.63,137.4,19416781,2667796984.64,100326,7358898,37.9,ADANIPOWER
152,2026-01-19 18:30:00,EQ,141.5,142.4,136.5,140.56,138.0,137.48,139.35,15689961,2186390352.64,93689,7096952,45.23,ADANIPOWER
153,2026-01-18 18:30:00,EQ,141.8,142.4,139.95,142.63,140.3,140.56,141.14,8355757,1179298101.15,51435,4631976,55.43,ADANIPOWER
154,2026-01-15 18:30:00,EQ,142.6,144.5,141.5,142.77,142.2,142.63,143.12,8651198,1238169538.18,62529,3680287,42.54,ADANIPOWER
155,2026-01-13 18:30:00,EQ,143.0,143.37,141.61,143.38,142.6,142.77,142.6,7290553,1039616440.69,49839,3216877,44.12,ADANIPOWER
156,2026-01-12 18:30:00,EQ,143.0,144.06,142.01,142.54,143.4,143.38,142.97,7267061,1038997294.04,61442,3020625,41.57,ADANIPOWER
157,2026-01-11 18:30:00,EQ,141.65,143.36,139.53,141.68,142.85,142.54,141.37,10353052,1463608225.67,64622,3414719,32.98,ADANIPOWER
158,2026-01-08 18:30:00,EQ,143.2,143.99,140.54,142.89,141.72,141.68,142.12,11323782,1609310686.74,76366,5089499,44.95,ADANIPOWER
159,2026-01-07 18:30:00,EQ,146.37,147.55,142.1,146.37,142.78,142.89,144.83,9862895,1428450873.17,70091,3702005,37.53,ADANIPOWER
160,2026-01-06 18:30:00,EQ,147.55,148.4,145.8,147.55,146.18,146.37,146.61,7285671,1068162606.87,46776,2899940,39.8,ADANIPOWER
161,2026-01-05 18:30:00,EQ,147.5,149.17,146.8,146.2,147.1,147.55,147.9,14511973,2146308726.93,72530,5816635,40.08,ADANIPOWER
162,2026-01-04 18:30:00,EQ,148.0,148.4,144.46,148.17,146.0,146.2,146.15,15844789,2315751005.04,86644,5335820,33.68,ADANIPOWER
163,2026-01-01 18:30:00,EQ,149.0,149.9,147.3,148.76,148.15,148.17,148.46,14413809,2139815958.58,72799,4872801,33.81,ADANIPOWER
164,2025-12-31 18:30:00,EQ,143.25,153.16,142.8,142.99,148.7,148.76,149.74,64003449,9583739872.95,272788,10595516,16.55,ADANIPOWER
